id,host_since,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
22400945,2015-06-11,9.0,9.0,9.0,9.0,9.0,9.0
22402685,2016-09-25,10.0,10.0,10.0,10.0,10.0,10.0
22406998,2013-10-29,,,,,,
22408939,2012-09-11,10.0,10.0,10.0,10.0,10.0,10.0
22415359,2016-07-27,9.0,10.0,10.0,10.0,9.0,9.0
22417324,2016-07-12,10.0,10.0,10.0,10.0,10.0,10.0
22418789,2016-08-01,10.0,10.0,10.0,10.0,10.0,10.0
22419454,2017-09-07,9.0,9.0,10.0,10.0,10.0,9.0
22420191,2014-06-07,,,,,,
22420947,2013-08-02,,,,,,
22436019,2010-10-17,10.0,10.0,10.0,10.0,10.0,10.0
22436846,2013-08-02,10.0,10.0,10.0,10.0,9.0,10.0
22437523,2016-02-19,10.0,10.0,10.0,10.0,10.0,10.0
22439136,2016-01-07,10.0,10.0,10.0,10.0,10.0,10.0
22446289,2017-03-09,,,,,,
22448810,2015-06-21,9.0,9.0,10.0,10.0,10.0,9.0
22451703,2016-02-28,10.0,10.0,10.0,10.0,10.0,10.0
22452303,2017-12-27,10.0,10.0,10.0,10.0,10.0,9.0
22454471,2014-04-08,10.0,10.0,10.0,10.0,10.0,10.0
22461983,2016-05-01,10.0,10.0,10.0,10.0,9.0,10.0
22464342,2014-06-13,10.0,10.0,10.0,10.0,10.0,10.0
22471766,2017-03-17,10.0,10.0,10.0,10.0,10.0,9.0
22472009,2013-08-04,10.0,10.0,10.0,10.0,10.0,10.0
22477918,2012-07-14,10.0,10.0,10.0,10.0,10.0,9.0
22479594,2017-05-07,10.0,10.0,10.0,10.0,10.0,10.0
22481499,2017-09-29,10.0,10.0,9.0,10.0,9.0,9.0
22481500,2017-09-29,9.0,9.0,10.0,10.0,10.0,9.0
22481925,2012-09-16,10.0,10.0,10.0,10.0,10.0,10.0
22482346,2017-01-30,9.0,9.0,10.0,10.0,10.0,9.0
22482486,2016-09-30,10.0,10.0,10.0,10.0,9.0,10.0
22482998,2012-02-21,10.0,10.0,10.0,10.0,9.0,10.0
22484342,2017-08-27,10.0,9.0,9.0,9.0,10.0,9.0
22485431,2016-09-26,10.0,10.0,10.0,10.0,9.0,10.0
22486383,2016-10-21,10.0,10.0,10.0,10.0,10.0,9.0
22486923,2016-04-08,10.0,10.0,10.0,10.0,10.0,10.0
22493131,2011-02-24,9.0,9.0,10.0,10.0,9.0,9.0
22494979,2012-09-16,,,,,,
22495483,2012-09-16,,,,,,
22504579,2017-12-31,10.0,10.0,10.0,10.0,10.0,10.0
22504968,2012-02-27,10.0,9.0,10.0,10.0,10.0,10.0
22506529,2016-08-18,10.0,9.0,10.0,10.0,10.0,10.0
22506959,2016-01-18,8.0,9.0,10.0,9.0,9.0,9.0
22513021,2013-10-22,9.0,10.0,10.0,10.0,9.0,10.0
22517059,2015-12-02,10.0,10.0,10.0,10.0,10.0,9.0
22529408,2015-11-09,10.0,10.0,10.0,10.0,10.0,10.0
22529933,2013-03-31,10.0,10.0,10.0,10.0,9.0,10.0
22533826,2012-04-23,10.0,10.0,10.0,9.0,9.0,10.0
22542674,2017-09-06,10.0,10.0,10.0,10.0,10.0,10.0
22543540,2015-08-31,10.0,10.0,10.0,10.0,10.0,10.0
22546486,2015-03-24,,,,,,
22546693,2014-07-17,10.0,10.0,10.0,10.0,10.0,10.0
22555259,2014-12-30,10.0,10.0,10.0,10.0,10.0,10.0
22561297,2016-04-23,10.0,10.0,10.0,10.0,10.0,10.0
22564226,2015-09-09,10.0,10.0,10.0,10.0,10.0,10.0
22571194,2014-06-19,10.0,10.0,10.0,10.0,10.0,10.0
22571222,2012-09-10,10.0,10.0,10.0,10.0,10.0,10.0
22575427,2016-01-18,10.0,10.0,10.0,10.0,10.0,10.0
22580927,2017-06-06,10.0,10.0,10.0,10.0,10.0,10.0
22583101,2018-01-02,10.0,10.0,10.0,10.0,10.0,10.0
22587988,2018-01-05,,,,,,
22588422,2013-03-26,10.0,10.0,10.0,10.0,10.0,10.0
22588695,2018-01-05,9.0,10.0,9.0,9.0,10.0,10.0
22598277,2015-05-18,10.0,9.0,10.0,10.0,10.0,10.0
22598814,2017-01-19,10.0,10.0,10.0,10.0,10.0,9.0
22599596,2015-04-17,10.0,10.0,10.0,10.0,10.0,10.0
22601439,2014-06-19,10.0,10.0,10.0,10.0,10.0,10.0
22613307,2013-09-12,10.0,10.0,10.0,10.0,10.0,10.0
22613517,2013-12-18,10.0,10.0,10.0,10.0,9.0,9.0
22616234,2012-09-14,10.0,10.0,10.0,10.0,8.0,10.0
22629839,2018-01-02,10.0,10.0,10.0,10.0,10.0,10.0
22630568,2014-10-11,10.0,10.0,10.0,10.0,10.0,10.0
22631723,2018-01-08,9.0,9.0,10.0,10.0,10.0,10.0
22632246,2012-04-24,10.0,10.0,10.0,10.0,10.0,10.0
22632578,2011-09-23,10.0,10.0,10.0,10.0,10.0,9.0
22637619,2014-03-01,10.0,10.0,10.0,10.0,10.0,9.0
22648845,2016-09-28,10.0,10.0,10.0,10.0,10.0,10.0
22650377,2014-02-09,10.0,10.0,10.0,10.0,10.0,10.0
22650592,2016-08-22,10.0,10.0,10.0,10.0,10.0,10.0
22651207,2012-08-26,10.0,10.0,10.0,10.0,10.0,10.0
22654712,2017-09-06,10.0,9.0,10.0,10.0,10.0,10.0
22655469,2016-01-13,,,,,,
22658358,2015-03-01,10.0,10.0,10.0,10.0,10.0,10.0
22658468,2014-01-15,10.0,10.0,10.0,10.0,10.0,10.0
22668134,2015-08-12,10.0,10.0,10.0,10.0,10.0,10.0
22668715,2015-09-20,10.0,10.0,10.0,10.0,10.0,10.0
22670412,2018-01-10,10.0,10.0,10.0,10.0,10.0,10.0
22671813,2012-08-30,10.0,8.0,10.0,10.0,10.0,10.0
22673003,2015-07-10,10.0,10.0,10.0,10.0,10.0,10.0
22673073,2014-07-17,9.0,10.0,9.0,10.0,9.0,10.0
22673669,2015-12-07,,,,,,
22682290,2018-01-02,10.0,10.0,10.0,9.0,10.0,10.0
22682467,2015-01-29,10.0,10.0,9.0,9.0,9.0,9.0
22682496,2018-01-02,9.0,10.0,10.0,10.0,10.0,10.0
22687071,2012-04-29,10.0,10.0,10.0,10.0,10.0,10.0
22687970,2010-04-07,10.0,9.0,10.0,10.0,10.0,10.0
22688362,2013-02-19,,,,,,
22688405,2012-10-08,,,,,,
22688708,2015-08-27,8.0,9.0,9.0,9.0,9.0,9.0
22689850,2017-04-06,10.0,10.0,10.0,10.0,10.0,10.0
22698279,2015-07-16,10.0,10.0,10.0,10.0,9.0,10.0
22699123,2016-06-06,10.0,10.0,10.0,10.0,10.0,10.0
22702231,2018-01-02,10.0,10.0,10.0,10.0,10.0,10.0
22702402,2018-01-02,10.0,10.0,10.0,10.0,10.0,8.0
22705362,2016-05-09,10.0,10.0,10.0,10.0,10.0,10.0
22706502,2018-01-12,10.0,8.0,10.0,10.0,10.0,8.0
22713748,2017-10-28,9.0,10.0,10.0,10.0,10.0,10.0
22714899,2012-01-14,10.0,10.0,8.0,10.0,10.0,8.0
22716452,2016-02-14,10.0,10.0,10.0,10.0,10.0,10.0
22723442,2015-07-09,9.0,9.0,10.0,10.0,10.0,10.0
22725441,2012-04-17,8.0,9.0,10.0,10.0,9.0,8.0
22725658,2012-04-17,,,,,,
22729320,2015-07-04,10.0,10.0,10.0,10.0,9.0,10.0
22731218,2016-05-24,10.0,10.0,8.0,10.0,10.0,8.0
22731243,2014-05-18,10.0,9.0,10.0,10.0,10.0,9.0
22733454,2018-01-11,10.0,10.0,10.0,10.0,10.0,10.0
22734737,2018-01-14,10.0,9.0,10.0,10.0,10.0,10.0
22734809,2011-05-22,10.0,10.0,10.0,10.0,10.0,10.0
22741340,2011-07-12,10.0,10.0,10.0,10.0,10.0,10.0
22742595,2018-01-15,10.0,10.0,10.0,10.0,10.0,9.0
22744926,2014-10-25,10.0,10.0,10.0,10.0,10.0,10.0
22748219,2011-04-18,10.0,10.0,10.0,10.0,10.0,10.0
22750078,2016-05-10,,,,,,
22750639,2013-05-06,,,,,,
22751134,2015-11-19,10.0,9.0,10.0,10.0,9.0,9.0
22751349,2016-02-23,10.0,10.0,10.0,10.0,10.0,10.0
22764476,2015-11-15,10.0,10.0,10.0,10.0,10.0,10.0
22765052,2017-12-24,10.0,10.0,10.0,10.0,10.0,10.0
22765762,2017-07-03,10.0,10.0,10.0,10.0,10.0,10.0
22766823,2018-01-16,10.0,10.0,10.0,10.0,10.0,10.0
22767264,2012-05-28,10.0,10.0,10.0,10.0,10.0,10.0
22767891,2018-01-16,,,,,,
22768666,2016-03-31,10.0,10.0,10.0,10.0,10.0,10.0
22769322,2018-01-16,10.0,9.0,10.0,10.0,9.0,9.0
22770354,2015-07-30,,,,,,
22772255,2014-09-23,10.0,10.0,10.0,10.0,9.0,10.0
22773817,2011-05-25,10.0,9.0,10.0,10.0,10.0,9.0
22788534,2013-09-30,10.0,10.0,10.0,10.0,10.0,9.0
22794018,2016-05-17,,,,,,
22795337,2017-09-14,10.0,9.0,10.0,10.0,10.0,9.0
22796583,2013-07-14,10.0,8.0,10.0,10.0,10.0,10.0
22797683,2014-01-26,10.0,10.0,10.0,10.0,9.0,10.0
22798878,2015-04-12,10.0,9.0,10.0,10.0,10.0,10.0
22805603,2017-04-04,10.0,10.0,10.0,10.0,10.0,10.0
22807222,2014-06-03,10.0,10.0,10.0,10.0,10.0,10.0
22809807,2015-07-21,10.0,10.0,10.0,10.0,10.0,10.0
22811566,2017-12-14,10.0,10.0,10.0,10.0,10.0,9.0
22812476,2016-05-06,,,,,,
22813153,2012-08-30,10.0,10.0,10.0,10.0,10.0,10.0
22814799,2013-07-03,10.0,10.0,10.0,10.0,10.0,10.0
22816148,2014-07-17,10.0,10.0,10.0,10.0,10.0,8.0
22816912,2016-12-31,10.0,10.0,10.0,10.0,10.0,10.0
22817586,2016-05-06,,,,,,
22823033,2010-02-25,10.0,10.0,10.0,10.0,10.0,10.0
22825196,2012-06-28,,,,,,
22829992,2015-03-09,10.0,10.0,9.0,10.0,10.0,9.0
22830974,2013-08-16,10.0,9.0,10.0,10.0,10.0,10.0
22831766,2013-09-19,10.0,10.0,10.0,10.0,10.0,10.0
22836148,2010-02-25,9.0,10.0,9.0,10.0,10.0,10.0
22842543,2018-01-20,10.0,10.0,10.0,10.0,10.0,10.0
22842952,2018-01-20,10.0,10.0,10.0,10.0,10.0,10.0
22843720,2017-04-07,10.0,10.0,10.0,10.0,10.0,10.0
22844060,2017-02-23,,,,,,
22847551,2015-05-26,,,,,,
22851067,2017-08-10,,,,,,
22857872,2013-08-14,10.0,10.0,10.0,10.0,10.0,10.0
22858099,2015-03-02,10.0,9.0,10.0,10.0,10.0,10.0
22859193,2015-04-01,10.0,10.0,10.0,10.0,10.0,10.0
22861381,2017-04-03,10.0,10.0,10.0,10.0,10.0,10.0
22861866,2015-03-22,,,,,,
22865509,2018-01-21,10.0,10.0,10.0,10.0,9.0,10.0
22867008,2018-01-21,,,,,,
22867195,2018-01-21,8.0,10.0,10.0,10.0,10.0,10.0
22868775,2015-05-31,10.0,10.0,10.0,10.0,9.0,10.0
22869183,2012-03-19,10.0,10.0,10.0,10.0,10.0,9.0
22870184,2014-08-26,10.0,10.0,10.0,10.0,10.0,10.0
22882856,2014-10-20,10.0,10.0,10.0,10.0,10.0,10.0
22884201,2016-01-28,10.0,10.0,10.0,10.0,10.0,10.0
22884866,2018-01-22,,,,,,
22887423,2016-08-07,10.0,10.0,9.0,10.0,9.0,9.0
22889357,2014-09-29,10.0,9.0,10.0,10.0,10.0,9.0
22889658,2016-08-07,10.0,10.0,9.0,10.0,10.0,10.0
22889884,2014-02-20,10.0,10.0,10.0,10.0,8.0,10.0
22889886,2016-04-04,,,,,,
22890140,2016-08-07,10.0,10.0,9.0,10.0,10.0,9.0
22890639,2016-08-07,10.0,10.0,9.0,10.0,9.0,9.0
22890928,2016-08-07,10.0,10.0,9.0,10.0,9.0,9.0
22891030,2016-08-07,10.0,10.0,9.0,10.0,10.0,9.0
22900387,2018-01-23,10.0,10.0,10.0,10.0,10.0,9.0
22901237,2015-06-15,10.0,10.0,10.0,10.0,10.0,10.0
22902780,2013-12-09,10.0,10.0,10.0,10.0,10.0,9.0
22905417,2018-01-23,10.0,10.0,10.0,10.0,9.0,9.0
22910119,2014-06-10,10.0,10.0,10.0,10.0,10.0,10.0
22911435,2017-07-14,9.0,10.0,10.0,10.0,10.0,9.0
22912102,2015-11-16,10.0,10.0,6.0,10.0,10.0,10.0
22919530,2013-11-21,9.0,10.0,10.0,10.0,10.0,10.0
22919970,2015-09-30,,,,,,
22920734,2012-06-15,10.0,10.0,10.0,10.0,10.0,10.0
22921238,2016-06-14,10.0,10.0,10.0,10.0,10.0,10.0
22922154,2009-08-27,10.0,10.0,10.0,10.0,10.0,10.0
22922614,2015-04-13,10.0,10.0,10.0,10.0,10.0,10.0
22923077,2014-08-23,10.0,10.0,10.0,10.0,10.0,10.0
22923406,2015-09-02,,,,,,
22925600,2017-05-11,10.0,10.0,10.0,10.0,10.0,10.0
22925839,2012-08-04,10.0,10.0,10.0,10.0,10.0,10.0
22926055,2018-01-24,10.0,10.0,10.0,10.0,10.0,10.0
22928801,2012-04-24,10.0,10.0,10.0,10.0,10.0,10.0
22937302,2011-12-09,10.0,10.0,10.0,10.0,10.0,10.0
22937542,2017-05-08,9.0,9.0,9.0,9.0,10.0,9.0
22938571,2014-06-11,10.0,10.0,10.0,10.0,9.0,10.0
22941202,2015-09-09,10.0,10.0,9.0,9.0,10.0,9.0
22942762,2015-03-11,10.0,8.0,10.0,10.0,10.0,9.0
22942879,2017-01-08,10.0,9.0,10.0,10.0,9.0,8.0
22944246,2017-07-28,10.0,10.0,10.0,10.0,10.0,9.0
22944266,2013-02-01,10.0,10.0,10.0,10.0,10.0,9.0
22946072,2011-12-09,10.0,10.0,10.0,10.0,10.0,9.0
22951835,2016-04-11,,,,,,
22951836,2014-07-25,10.0,10.0,10.0,10.0,10.0,10.0
22956237,2014-04-18,10.0,10.0,10.0,10.0,10.0,10.0
22956378,2014-09-27,10.0,10.0,10.0,10.0,10.0,10.0
22956379,2018-01-26,10.0,10.0,10.0,10.0,10.0,10.0
22956637,2015-06-26,10.0,10.0,10.0,10.0,10.0,10.0
22960136,2013-07-21,10.0,10.0,10.0,9.0,10.0,10.0
22967136,2013-08-14,10.0,8.0,10.0,10.0,10.0,8.0
22969644,2018-01-04,10.0,10.0,10.0,10.0,10.0,10.0
22969759,2011-02-26,,,,,,
22970319,2018-01-27,9.0,9.0,10.0,10.0,9.0,9.0
22971305,2017-02-17,10.0,10.0,10.0,10.0,8.0,10.0
22971555,2017-09-26,10.0,10.0,10.0,10.0,10.0,10.0
22972674,2017-10-01,9.0,9.0,9.0,10.0,9.0,9.0
22976884,2009-08-16,,,,,,
22978720,2013-04-21,10.0,10.0,10.0,10.0,10.0,9.0
22979137,2012-09-26,10.0,10.0,10.0,10.0,10.0,10.0
22981232,2013-11-29,10.0,9.0,10.0,10.0,10.0,9.0
22985495,2017-09-24,10.0,10.0,10.0,10.0,10.0,10.0
22987198,2012-01-24,10.0,9.0,10.0,10.0,10.0,10.0
22988207,2014-01-28,10.0,10.0,10.0,10.0,10.0,10.0
22989103,2011-05-21,10.0,10.0,10.0,10.0,10.0,8.0
22989712,2018-01-29,10.0,10.0,10.0,10.0,9.0,10.0
22989864,2011-05-21,10.0,10.0,10.0,10.0,10.0,9.0
22995010,2018-01-29,10.0,10.0,10.0,10.0,10.0,10.0
22995719,2016-01-02,,,,,,
22996185,2012-10-08,,,,,,
22996459,2014-12-29,,,,,,
22996783,2014-12-29,,,,,,
22998537,2012-02-23,10.0,10.0,10.0,10.0,10.0,10.0
22999540,2016-08-29,10.0,10.0,10.0,10.0,10.0,10.0
23001172,2018-01-29,10.0,10.0,10.0,10.0,10.0,10.0
23002083,2016-01-03,10.0,10.0,10.0,10.0,10.0,10.0
23002128,2015-01-12,10.0,10.0,10.0,10.0,10.0,10.0
23003072,2011-02-09,10.0,10.0,10.0,10.0,10.0,8.0
23003311,2015-02-14,10.0,10.0,10.0,10.0,10.0,10.0
23003478,2012-06-28,10.0,10.0,10.0,10.0,10.0,10.0
23005979,2010-01-20,10.0,8.0,9.0,10.0,10.0,10.0
23006316,2011-11-19,10.0,10.0,10.0,10.0,10.0,10.0
23009698,2018-01-30,10.0,9.0,10.0,10.0,10.0,9.0
23015849,2018-01-30,10.0,10.0,10.0,10.0,10.0,10.0
23016200,2015-09-09,10.0,9.0,9.0,10.0,10.0,9.0
23016687,2013-12-12,10.0,10.0,10.0,10.0,9.0,10.0
23017669,2013-01-28,,,,,,
23019627,2012-05-18,10.0,10.0,10.0,10.0,10.0,10.0
23019704,2011-03-06,10.0,10.0,10.0,8.0,9.0,10.0
23023729,2017-09-14,,,,,,
23024175,2016-06-08,10.0,10.0,10.0,10.0,10.0,10.0
23024352,2017-09-14,,,,,,
23025825,2014-07-15,10.0,10.0,10.0,10.0,10.0,10.0
23027415,2016-02-16,,,,,,
23034341,2016-05-23,10.0,10.0,10.0,10.0,10.0,9.0
23038138,2016-07-03,10.0,10.0,10.0,10.0,10.0,10.0
23038310,2018-01-31,8.0,8.0,10.0,6.0,10.0,10.0
23039068,2018-01-31,10.0,10.0,10.0,10.0,10.0,10.0
23040806,2011-05-12,10.0,10.0,10.0,10.0,10.0,10.0
23040898,2017-07-27,10.0,9.0,10.0,10.0,9.0,9.0
23044912,2017-04-05,10.0,9.0,10.0,10.0,10.0,10.0
23045816,2011-12-09,10.0,10.0,10.0,10.0,10.0,10.0
23054369,2015-09-09,10.0,10.0,10.0,10.0,10.0,10.0
23054882,2014-01-29,10.0,10.0,10.0,10.0,10.0,10.0
23055817,2016-01-12,10.0,10.0,10.0,10.0,10.0,10.0
23056621,2015-09-09,9.0,10.0,9.0,10.0,10.0,10.0
23059045,2014-10-18,10.0,10.0,10.0,10.0,10.0,10.0
23059459,2018-02-01,10.0,10.0,10.0,10.0,10.0,10.0
23059645,2016-03-11,10.0,10.0,10.0,10.0,10.0,10.0
23059824,2009-03-25,9.0,8.0,10.0,10.0,10.0,8.0
23061577,2016-02-02,,,,,,
23061634,2016-11-12,10.0,10.0,10.0,10.0,10.0,10.0
23062339,2017-10-08,10.0,10.0,10.0,10.0,10.0,10.0
23062668,2014-08-07,10.0,10.0,10.0,10.0,10.0,10.0
23064133,2018-02-02,9.0,9.0,10.0,10.0,10.0,9.0
23064288,2015-08-11,,,,,,
23064341,2015-12-09,9.0,9.0,10.0,10.0,10.0,9.0
23064408,2013-10-08,,,,,,
23065116,2013-10-08,,,,,,
23065966,2013-10-08,,,,,,
23066547,2013-10-08,,,,,,
23066896,2013-04-16,10.0,10.0,10.0,10.0,10.0,10.0
23071109,2018-02-02,,,,,,
23072312,2017-09-06,10.0,10.0,10.0,10.0,10.0,10.0
23073104,2015-11-25,,,,,,
23074011,2014-09-14,10.0,10.0,10.0,10.0,10.0,10.0
23076170,2016-06-21,10.0,10.0,10.0,10.0,7.0,9.0
23078135,2016-10-21,10.0,10.0,8.0,10.0,10.0,10.0
23079589,2015-02-27,10.0,10.0,10.0,10.0,10.0,10.0
23080224,2015-06-29,10.0,10.0,10.0,10.0,10.0,10.0
23080229,2018-02-03,10.0,10.0,10.0,10.0,10.0,10.0
23086278,2016-10-21,8.0,10.0,10.0,10.0,10.0,10.0
23086588,2016-10-21,8.0,10.0,8.0,10.0,10.0,10.0
23088398,2017-07-27,10.0,9.0,10.0,10.0,10.0,10.0
23088541,2017-07-27,10.0,9.0,10.0,10.0,9.0,9.0
23088792,2016-02-21,10.0,10.0,10.0,10.0,10.0,10.0
23090082,2016-03-18,10.0,10.0,10.0,10.0,10.0,10.0
23090187,2016-03-21,10.0,10.0,10.0,10.0,10.0,10.0
23090195,2018-02-03,10.0,10.0,10.0,10.0,10.0,10.0
23091683,2014-07-20,10.0,10.0,10.0,10.0,10.0,10.0
23101755,2014-04-16,9.0,9.0,10.0,9.0,10.0,9.0
23102061,2012-04-14,10.0,10.0,10.0,10.0,9.0,10.0
23102600,2012-05-04,10.0,10.0,10.0,10.0,10.0,10.0
23104421,2018-02-04,10.0,10.0,10.0,10.0,9.0,10.0
23104553,2011-10-13,10.0,10.0,10.0,10.0,10.0,10.0
23104785,2013-01-27,10.0,10.0,10.0,10.0,10.0,10.0
23105024,2014-06-08,10.0,10.0,10.0,10.0,10.0,8.0
23105597,2014-10-28,10.0,9.0,10.0,10.0,10.0,9.0
23106397,2016-10-21,10.0,10.0,10.0,10.0,10.0,9.0
23107704,2016-10-21,10.0,10.0,8.0,10.0,10.0,10.0
23109368,2018-02-04,,,,,,
23112137,2016-03-06,,,,,,
23115421,2013-08-14,10.0,10.0,10.0,10.0,10.0,8.0
23116362,2016-02-01,10.0,10.0,10.0,10.0,10.0,10.0
23119244,2014-04-25,10.0,10.0,10.0,10.0,10.0,10.0
23120071,2017-02-28,10.0,10.0,10.0,10.0,10.0,9.0
23121094,2016-10-21,10.0,10.0,10.0,10.0,10.0,10.0
23121260,2016-05-10,10.0,10.0,10.0,10.0,10.0,10.0
23121462,2018-02-05,10.0,10.0,10.0,10.0,10.0,10.0
23122022,2016-10-21,10.0,10.0,10.0,10.0,9.0,10.0
23122508,2012-10-27,10.0,10.0,10.0,10.0,9.0,9.0
23122657,2015-03-22,10.0,10.0,10.0,10.0,10.0,10.0
23124139,2016-08-12,10.0,10.0,10.0,10.0,9.0,9.0
23124694,2013-02-26,10.0,10.0,10.0,10.0,10.0,10.0
23124821,2014-10-23,10.0,10.0,10.0,10.0,9.0,10.0
23125359,2015-06-03,10.0,10.0,10.0,10.0,9.0,9.0
23128066,2016-03-14,10.0,10.0,10.0,10.0,10.0,10.0
23128829,2015-02-03,10.0,10.0,10.0,10.0,10.0,10.0
23128872,2015-06-28,10.0,10.0,10.0,10.0,10.0,9.0
23131303,2015-04-17,,,,,,
23139378,2014-03-17,10.0,10.0,10.0,10.0,10.0,9.0
23139922,2014-12-02,10.0,9.0,10.0,10.0,10.0,9.0
23142270,2011-05-02,,,,,,
23146984,2012-02-06,,,,,,
23147131,2017-08-18,10.0,10.0,10.0,10.0,9.0,10.0
23147801,2014-07-17,,,,,,
23149299,2015-11-16,5.0,10.0,6.0,6.0,10.0,7.0
23149538,2013-03-27,,,,,,
23150008,2018-02-06,10.0,10.0,10.0,10.0,10.0,10.0
23165714,2010-11-10,10.0,10.0,10.0,10.0,10.0,10.0
23166017,2017-02-28,,,,,,
23166561,2010-11-10,10.0,10.0,10.0,10.0,10.0,10.0
23166868,2017-02-28,9.0,9.0,10.0,10.0,9.0,9.0
23167554,2017-04-03,10.0,8.0,10.0,10.0,9.0,9.0
23169916,2018-02-07,10.0,10.0,10.0,10.0,10.0,8.0
23171756,2014-09-21,10.0,10.0,10.0,10.0,10.0,10.0
23174943,2017-01-03,10.0,10.0,10.0,10.0,10.0,10.0
23179713,2016-04-07,10.0,10.0,10.0,10.0,10.0,10.0
23180245,2014-12-30,10.0,10.0,10.0,10.0,10.0,10.0
23181283,2017-01-03,10.0,9.0,9.0,10.0,10.0,9.0
23181292,2014-03-08,10.0,10.0,10.0,10.0,10.0,10.0
23184474,2012-02-06,,,,,,
23185272,2010-04-04,,,,,,
23189204,2015-06-15,10.0,10.0,10.0,10.0,10.0,10.0
23189217,2017-01-22,8.0,6.0,2.0,6.0,8.0,6.0
23189409,2011-04-05,10.0,10.0,10.0,10.0,10.0,10.0
23189645,2018-02-08,10.0,9.0,10.0,10.0,10.0,10.0
23189786,2016-11-07,,,,,,
23197332,2014-07-25,9.0,10.0,10.0,10.0,9.0,9.0
23199389,2014-08-11,10.0,10.0,10.0,10.0,9.0,9.0
23202645,2015-10-02,10.0,9.0,10.0,10.0,10.0,9.0
23203211,2015-04-14,10.0,10.0,10.0,10.0,10.0,10.0
23207483,2013-05-22,10.0,10.0,10.0,10.0,10.0,10.0
23214618,2017-03-21,,,,,,
23216527,2017-09-10,,,,,,
23216551,2016-02-14,9.0,9.0,10.0,9.0,10.0,9.0
23217336,2017-09-30,,,,,,
23218250,2017-10-09,,,,,,
23218475,2018-02-10,10.0,10.0,10.0,10.0,10.0,10.0
23230125,2015-11-19,10.0,9.0,10.0,10.0,10.0,9.0
23230501,2011-05-19,10.0,10.0,10.0,10.0,10.0,10.0
23231113,2015-05-11,10.0,9.0,10.0,10.0,10.0,9.0
23231236,2014-03-02,10.0,10.0,10.0,10.0,8.0,10.0
23231342,2013-09-26,,,,,,
23231595,2014-03-02,10.0,10.0,10.0,10.0,10.0,10.0
23232747,2014-04-08,10.0,10.0,10.0,10.0,10.0,10.0
23234300,2011-05-19,10.0,10.0,10.0,10.0,10.0,8.0
23234867,2016-01-26,10.0,10.0,10.0,10.0,9.0,10.0
23234975,2011-05-19,,,,,,
23235326,2018-02-11,10.0,10.0,10.0,10.0,10.0,10.0
23236956,2015-06-29,10.0,10.0,10.0,10.0,10.0,10.0
23237188,2015-03-11,10.0,10.0,10.0,10.0,10.0,10.0
23238253,2017-05-02,10.0,10.0,10.0,10.0,10.0,10.0
23238655,2017-03-08,10.0,10.0,10.0,10.0,10.0,10.0
23238849,2014-03-04,10.0,10.0,10.0,10.0,10.0,9.0
23239571,2018-02-12,10.0,10.0,10.0,10.0,10.0,10.0
23240221,2018-02-12,,,,,,
23247128,2016-06-27,10.0,10.0,10.0,10.0,9.0,10.0
23249006,2016-06-16,10.0,9.0,10.0,10.0,10.0,10.0
23251666,2014-09-21,10.0,10.0,10.0,10.0,10.0,10.0
23252581,2014-08-22,10.0,10.0,9.0,8.0,8.0,10.0
23252688,2015-11-16,10.0,10.0,8.0,10.0,10.0,10.0
23253307,2015-01-02,,,,,,
23253977,2012-07-02,10.0,10.0,10.0,9.0,10.0,10.0
23254214,2017-05-24,10.0,10.0,10.0,10.0,10.0,10.0
23254215,2017-05-24,10.0,10.0,10.0,10.0,9.0,9.0
23254216,2017-05-24,10.0,9.0,10.0,10.0,10.0,9.0
23254217,2017-05-24,10.0,10.0,10.0,10.0,10.0,9.0
23254219,2017-05-24,10.0,10.0,9.0,10.0,10.0,9.0
23254599,2013-09-22,10.0,10.0,10.0,10.0,10.0,10.0
23254668,2012-07-14,10.0,10.0,10.0,10.0,10.0,9.0
23254701,2016-10-15,10.0,9.0,9.0,10.0,10.0,10.0
23255482,2015-06-24,,,,,,
23256060,2016-09-19,,,,,,
23256690,2012-01-19,10.0,10.0,10.0,10.0,10.0,10.0
23256896,2016-01-12,10.0,10.0,10.0,10.0,10.0,10.0
23257141,2013-06-11,10.0,10.0,10.0,10.0,10.0,10.0
23257468,2018-01-28,10.0,9.0,10.0,10.0,10.0,10.0
23258461,2014-07-19,10.0,10.0,10.0,10.0,10.0,10.0
23258748,2014-05-18,10.0,10.0,10.0,10.0,10.0,10.0
23268366,2017-04-22,10.0,10.0,10.0,10.0,10.0,10.0
23268837,2012-10-10,,,,,,
23268951,2012-07-01,10.0,9.0,10.0,10.0,10.0,10.0
23269502,2017-08-14,,,,,,
23270885,2014-05-04,9.0,9.0,10.0,10.0,10.0,10.0
23271338,2017-01-24,10.0,10.0,10.0,10.0,10.0,10.0
23271382,2014-10-16,10.0,10.0,10.0,10.0,10.0,10.0
23273143,2014-03-25,10.0,10.0,10.0,10.0,10.0,9.0
23273165,2015-01-14,,,,,,
23273225,2014-02-25,10.0,10.0,10.0,10.0,10.0,10.0
23273327,2018-02-13,10.0,10.0,10.0,10.0,10.0,10.0
23273555,2015-10-04,4.0,8.0,4.0,4.0,6.0,8.0
23274575,2017-11-20,10.0,10.0,10.0,10.0,9.0,10.0
